NR192DA	52.68134	0.94333
NR203EA	52.70768	1.03672
NR204NP	52.71111	0.98204
NR204RU	52.74906	1.03410
NR217AN	52.80860	0.89934
NR219BY	52.83022	0.84847
NR219PD	52.88577	0.76614
NR21EW	52.62944	1.29125
NR21QP	52.62693	1.29254
NR21RF	52.62655	1.28970
NR22AQ	52.61846	1.27242
NR231DP	52.95546	0.85121
NR242LY	52.85035	1.06171
NR242RB	52.84670	0.99507
NR24PG	52.63129	1.28810
NR24QT	52.63575	1.28182
NR24SZ	52.63304	1.28813
NR256DA	52.90103	1.09763
NR257AH	52.94364	1.14000
NR257RJ	52.95254	1.04437
NR268QS	52.94282	1.20890
NR268WD	52.94183	1.19726
NR270NT	52.91676	1.33484
NR279AE	52.93158	1.30152
NR279DT	52.93011	1.29522
NR279ES	52.93067	1.30217
NR289DE	52.82065	1.38961
NR289DT	52.82179	1.38999
NR289WH	52.78254	1.41077
NR293HN	52.66290	1.65208
NR293RS	52.67599	1.68841
NR294NH	52.69654	1.68345
NR294PY	52.70976	1.63545
NR295AJ	52.68581	1.61834
NR295LE	52.71903	1.57312
NR301RN	52.60688	1.72611
NR302NG	52.60339	1.73553
NR302SQ	52.60429	1.72809
NR303DG	52.59737	1.73088
NR304LH	52.62004	1.72897
NR310AP	52.60788	1.71647
NR310JB	52.60384	1.72204
NR310ND	52.59290	1.70919
NR316LY	52.57707	1.72657
NR317BZ	52.57150	1.71490
NR317DB	52.57362	1.71401
NR318QQ	52.57419	1.69135
NR319JW	52.56949	1.67088
NR319LD	52.56831	1.66547
NR31DA	52.63377	1.29411
NR31DU	52.63553	1.29324
NR32HF	52.64289	1.28679
NR32LD	52.64893	1.27888
NR32RJ	52.64962	1.28052
NR33AP	52.63347	1.29244
NR33BY	52.63752	1.29297
NR33NT	52.65212	1.29282
NR33RD	52.65138	1.28603
NR340HW	52.46365	1.51718
NR34LA	52.64329	1.29733
NR34TB	52.63781	1.30240
NR351AW	52.45591	1.43688
NR58DD	52.63577	1.24680
NR58LB	52.63312	1.24455
NR58YD	52.64269	1.23894
NR65HT	52.65644	1.27593
NR65NU	52.66363	1.26648
NR70LH	52.63508	1.34252
NR70SR	52.63095	1.36078
NR79UQ	52.64305	1.33207
NR94HD	52.58085	0.97782
NR95RF	52.72072	1.06065
NW10LB	51.53637	-0.13766
NW11AT	51.53185	-0.12803
NW11BD	51.53424	-0.13776
NW11DF	51.53118	-0.12952
NW11RX	51.53278	-0.13294
NW11TU	51.53507	-0.13394
NW13FE	51.52618	-0.13926
NW13JU	51.52831	-0.13884
NW13RH	51.52933	-0.14181
NW13TJ	51.53075	-0.14150
NW17EA	51.53882	-0.14753
NW18DQ	51.54534	-0.14852
NW18RU	51.54281	-0.14460
NW18TN	51.53978	-0.15517
NW19SU	51.54189	-0.13323
NW19XB	51.54375	-0.13224
NW33HA	51.54228	-0.17323
NW33NF	51.54234	-0.17252
NW34XN	51.54773	-0.16199
NW36ET	51.55120	-0.18478
NW36LU	51.54794	-0.18139
NW52AA	51.55001	-0.14044
NW52SP	51.54829	-0.13247
NW53AF	51.54753	-0.14725
NW53DU	51.54745	-0.14468
NW54BN	51.55219	-0.14857
NW54HH	51.55033	-0.15112
NW54QE	51.55024	-0.15165
NW61AU	51.55031	-0.19163
NW61QN	51.55100	-0.19985
NW62BA	51.54934	-0.19999
NW62JL	51.54475	-0.19802
NW62QU	51.54521	-0.20090
NW65UH	51.53638	-0.19114
NW80SW	51.54049	-0.18194
PA237DP	55.94773	-4.92632
PA238BN	55.95123	-4.92489
PA238TL	56.00561	-4.89905
PA286AT	55.42210	-5.60551
PA296YE	55.82264	-5.49334
PA318JU	56.03668	-5.43006
PA318NE	56.03833	-5.43294
PA318SD	56.06172	-5.33606
PA344AY	56.41159	-5.47125
PA344BD	56.41176	-5.47193
PA344HU	56.41006	-5.46989
PA344HX	56.40977	-5.47064
PA345DQ	56.41305	-5.46908
PA345JE	56.41873	-5.47091
PA371QP	56.49124	-5.40338
PA384DE	56.55491	-5.40564
PA437JS	55.75622	-6.29019
PE148JB	52.66815	0.25574
PE149AJ	52.60609	0.22184
PE191PL	52.22777	-0.25737
PE192BH	52.22855	-0.27195
PE192SA	52.21685	-0.26860
PE195TL	52.29406	-0.25396
PE195UY	52.29270	-0.24640
PE196EY	52.25074	-0.25957
PE196QY	52.24320	-0.26797
PE196SL	52.23219	-0.24582
PE197BA	52.22371	-0.28311
PE201JE	52.92580	-0.06252
PE201LD	52.92763	-0.05582
PE202BX	52.87800	-0.04308
PE216DY	52.97904	-0.02428
PE216EB	52.97883	-0.02207
PE216NY	52.97996	-0.02452
PE217DD	52.95224	-0.04376
PE218EQ	52.97715	-0.03377
PE218HD	52.97815	-0.03968
PE218ST	52.97472	-0.02494
PE218UJ	52.97451	-0.02818
PE229NX	53.03599	0.10000
PE261HG	52.44914	-0.10656
PE262UH	52.48734	-0.10643
PE273LE	52.33845	-0.06522
PE275BW	52.32264	-0.06889
PE275BX	52.32458	-0.07617
PE275EX	52.31371	-0.08239
PE276DG	52.32728	-0.07941
PE276WU	52.32980	-0.08466
PE280LT	52.30048	-0.46336
PE282TA	52.40365	-0.07920
PE283DD	52.38592	-0.04746
PE285TS	52.43825	-0.28701
PE285UX	52.43722	-0.28375
PE289BJ	52.31864	-0.10344
PE289JR	52.30169	-0.06603
PE291PE	52.34280	-0.17094
PE292BJ	52.31974	-0.17103
PE293NR	52.33027	-0.18473
PE293PA	52.32965	-0.18444
PE293TE	52.32819	-0.17966
PE297DA	52.34022	-0.18690
PE301EX	52.75652	0.39684
PE301NF	52.75406	0.40096
PE301QD	52.75465	0.40163
PE301QW	52.75833	0.39762
PE305JS	52.74252	0.39597
PE305PB	52.74961	0.40735
PE305RT	52.74981	0.40538
PE317LX	52.87954	0.50397
PE318AA	52.96299	0.64340
PE318NQ	52.90122	0.63149
PE321PA	52.74374	0.55733
PE322HU	52.77738	0.66343
PE322NF	52.70622	0.81636
PE339AP	52.58628	0.48024
PE339EJ	52.62920	0.49168
PE339GF	52.62186	0.52933
PE339JA	52.65910	0.52569
PE339QB	52.58492	0.57418
PE339RF	52.58756	0.45482
PE339SG	52.57043	0.51003
PE339SW	52.57332	0.50932
PE343DU	52.70110	0.35692
PE344DT	52.75657	0.35741
PE344HE	52.75524	0.23789
PE344SJ	52.73581	0.32059
PE365LU	52.89941	0.54045
PE366BE	52.94073	0.49020
PE366BQ	52.94018	0.48869
PE377RB	52.64672	0.69114
PE389DW	52.60273	0.37452
PE389HS	52.60408	0.37732
PE73AT	52.52441	-0.23487
PE73JL	52.51686	-0.25110
PE73LX	52.51907	-0.25720
PL101AX	50.34814	-4.21666
PL112AG	50.37481	-4.19505
PL11BA	50.37283	-4.13993
PL11HZ	50.37300	-4.14297
PL11RQ	50.37110	-4.14680
PL126JL	50.40879	-4.21161
PL12AD	50.36952	-4.14059
PL12DA	50.36879	-4.13759
PL12NS	50.36639	-4.13668
PL131DX	50.35420	-4.45481
PL13HB	50.36939	-4.15977
PL13LU	50.36953	-4.15085
PL13SF	50.37115	-4.16477
PL143AG	50.45430	-4.46267
PL144AP	50.45265	-4.46772
PL144DH	50.45000	-4.46512
PL14DP	50.37128	-4.17438
PL14LQ	50.36755	-4.17309
PL159AB	50.63532	-4.35965
PL15NJ	50.37620	-4.15420
PL178DT	50.51735	-4.31489
PL21RS	50.38033	-4.17672
PL22DT	50.38812	-4.17560
PL22LL	50.39243	-4.16657
PL22ND	50.39230	-4.16606
PL22PQ	50.39064	-4.16189
PL23JR	50.39537	-4.15072
PL23QT	50.40009	-4.15010
PL242AQ	50.35275	-4.70049
PL253JQ	50.34121	-4.75977
PL254AB	50.33856	-4.79115
PL268AF	50.38403	-4.88279
PL268PD	50.39739	-4.79355
PL268PE	50.39486	-4.79366
PL268PH	50.39570	-4.79289
PL276BU	50.52191	-4.82935
PL276LU	50.55047	-4.90685
PL277BX	50.51519	-4.83402
PL305HG	50.44267	-4.76216
PL311NF	50.46928	-4.73366
PL329PD	50.62250	-4.67907
PL329UE	50.62085	-4.68385
PL34QF	50.39347	-4.14488
PL36JQ	50.38737	-4.10921
PL40DQ	50.36912	-4.13715
PL40QD	50.36671	-4.12008
PL46BW	50.37822	-4.13879
PL46LB	50.38097	-4.13377
PL46LD	50.38146	-4.13390
PL48AX	50.37415	-4.13702
PL48ER	50.37577	-4.13722
PL48PE	50.37764	-4.13094
PL49BJ	50.37339	-4.12738
PL51DJ	50.39920	-4.19310
PL51QF	50.40459	-4.18355
PL53FD	50.40913	-4.14532
PL53NG	50.40263	-4.15412
PL54DD	50.41876	-4.15261
PL65AN	50.40666	-4.13166
PL65LY	50.40403	-4.12067
PL65RN	50.40052	-4.11435
PL66QR	50.42953	-4.12619
PL66TB	50.42751	-4.13608
PL68UE	50.41127	-4.09520
PL68UN	50.41155	-4.10053
PL72AW	50.38803	-4.05291
PL72PS	50.38744	-4.05325
PL99BU	50.36009	-4.08862
PL99QS	50.35286	-4.11021
PR58HL	53.71247	-2.63697
PR60FJ	53.65099	-2.61793
PR60HR	53.66140	-2.62384
PR60RF	53.65123	-2.62477
PR67TL	53.70791	-2.64296
PR68PU	53.68859	-2.57033
PR68QP	53.68822	-2.56852
PR69QZ	53.61646	-2.60021
PR71BS	53.65234	-2.62822
PR71EP	53.65522	-2.63165
PR71EX	53.65941	-2.62897
PR71FG	53.66423	-2.64987
PR71JF	53.65321	-2.63612
PR71SE	53.65521	-2.62889
PR72EZ	53.64953	-2.63273
PR72JG	53.64360	-2.64386
PR73DU	53.64723	-2.62960
PR75BX	53.62264	-2.66006
PR81DJ	53.64695	-3.00637
PR81NW	53.64814	-3.00863
PR83HW	53.60242	-3.03871
PR83RS	53.59152	-3.03587
PR84AR	53.63392	-3.01367
PR84PD	53.62112	-3.01421
PR86DG	53.64278	-2.97629
PR86HQ	53.64336	-2.97551
PR99DX	53.65072	-2.98392
PR99JQ	53.65230	-2.98815
RM113UR	51.56168	0.22488
RM124RA	51.55387	0.20118
RM137XT	51.53481	0.19474
RM138PJ	51.52758	0.16818
RM38HX	51.60572	0.22011
RM39EN	51.60832	0.22389
RM39PP	51.60366	0.23706
S25HR	53.37581	-1.45128
SA409SX	52.09127	-4.18303
SA431BU	52.08348	-4.65888
SA431HR	52.08178	-4.66320
SA431JS	52.08482	-4.65972
SA431JY	52.08625	-4.65963
SA431JZ	52.08804	-4.65970
SA431PH	52.09394	-4.66015
SA432EN	52.13205	-4.54110
SA432NR	52.06416	-4.60311
SA432PB	52.06546	-4.62026
SA444QS	52.04259	-4.30719
SA459QQ	52.21279	-4.36363
SA460AY	52.24150	-4.26122
SA470NH	52.19599	-4.30835
SA487AB	52.11092	-4.07584
SA487AT	52.11225	-4.07847
SA487DQ	52.11230	-4.07922
SA487EE	52.11474	-4.07898
SA488AE	52.18043	-4.15252
SA488NE	52.14501	-4.02557
SE120DS	51.43502	0.01973
SE120ST	51.44629	0.01276
SE128SS	51.45570	0.01238
SE129RP	51.42991	0.02972
SE135SY	51.45731	0.00450
SE136NJ	51.45647	-0.01337
SE137HB	51.46188	-0.01262
SE145AE	51.47469	-0.04844
SE145JN	51.47385	-0.04733
SE145TJ	51.46930	-0.04623
SE145TW	51.46763	-0.04859
SE145TY	51.46778	-0.04474
SE146AS	51.47563	-0.03817
SE146LU	51.47810	-0.03677
SE151NR	51.48253	-0.05225
SE162RU	51.48931	-0.05186
SE207BE	51.41949	-0.05581
SE207EA	51.41766	-0.05329
SE207LX	51.41889	-0.04978
SE208BD	51.41211	-0.06752
SE231DD	51.44202	-0.03739
SE233HZ	51.43530	-0.05673
SE264JP	51.42786	-0.04522
SE265QX	51.42578	-0.05164
SE265SE	51.42643	-0.04149
SE266PL	51.42922	-0.06044
SE39LA	51.46561	0.00946
SE41LT	51.46439	-0.03138
SE42BT	51.45600	-0.03670
SE61AU	51.44485	-0.00511
SE61RN	51.43541	0.00153
SE61RQ	51.44365	-0.00184
SE62AZ	51.44938	-0.01470
SE62EW	51.44524	-0.01387
SE62HE	51.44617	-0.01714
SE62QT	51.43604	-0.01709
SE62RP	51.42909	-0.01299
SE62TS	51.44293	-0.01979
SE63BT	51.43271	-0.02023
SE63HQ	51.43107	-0.02590
SE64JU	51.44586	-0.02077
SE83BA	51.48993	-0.03074
SE83PG	51.48933	-0.03512
SE84AG	51.47787	-0.02743
SE84RJ	51.47747	-0.02359
SE85QX	51.48293	-0.02955
SE85TW	51.48123	-0.03105
SE94QZ	51.43698	0.04439
SG156SW	52.00813	-0.26484
SG166AP	52.03261	-0.28319
SG175AB	52.01777	-0.34169
SG175BD	52.03729	-0.33967
SG175DD	52.03817	-0.33453
SG175DJ	52.04144	-0.33559
SG180AT	52.08881	-0.26744
SG180LN	52.08736	-0.26016
SG188RE	52.09227	-0.24244
SG188SU	52.08200	-0.24533
SG188SX	52.09260	-0.24165
SG191BL	52.13785	-0.29024
SG191EH	52.12939	-0.28950
SG192JY	52.14630	-0.24454
SG192NP	52.12767	-0.21416
SG192QS	52.12735	-0.21269
SG49SP	51.95034	-0.27190
SG53LJ	51.99277	-0.36315
SG54AN	52.02076	-0.22472
SG54HP	52.01503	-0.23393
SG54HR	52.01494	-0.23295
SG54LX	52.01709	-0.22817
SG54NE	52.01515	-0.22464
SG62ER	51.97766	-0.20517
SK131AR	53.46280	-1.96762
SK131JN	53.47102	-1.97135
SK137AR	53.44590	-1.95105
SK137DQ	53.44655	-1.95009
SK138AT	53.44277	-1.95283
SK138JN	53.43797	-1.95169
SK176EQ	53.25647	-1.91492
SK176JZ	53.25552	-1.91291
SK230HZ	53.32492	-1.90955
SK237JE	53.32472	-1.98461
SN11BA	51.56223	-1.78493
SN11QG	51.55855	-1.78127
SN12AN	51.56522	-1.77726
SN14AS	51.55241	-1.77781
SN14BA	51.55285	-1.77936
SN15BN	51.56175	-1.79178
SN15BP	51.56213	-1.79085
SN15EH	51.56124	-1.79463
SN21AA	51.57056	-1.77715
SN21HL	51.57110	-1.79219
SN21QR	51.58218	-1.78247
SN22PF	51.58054	-1.79841
SN251QQ	51.59234	-1.80774
SN252SJ	51.60927	-1.80026
SN253DJ	51.58465	-1.80106
SN253ER	51.58524	-1.81175
SN254AN	51.59712	-1.80736
SN25DB	51.59669	-1.78728
SN25DU	51.59068	-1.78096
SN267DA	51.61348	-1.77756
SN27QQ	51.58966	-1.76507
SN31AW	51.56249	-1.77034
SN31JL	51.54782	-1.76190
SN32LG	51.55493	-1.75244
SN32LZ	51.55309	-1.74994
SN33BS	51.56040	-1.75589
SN34HY	51.57363	-1.73686
SN34JY	51.57947	-1.74563
SN34WF	51.58724	-1.74783
SN35BY	51.56441	-1.73160
SN36HF	51.54651	-1.72882
SN36HP	51.54785	-1.73007
SN49LW	51.52417	-1.79157
SN55PY	51.56784	-1.83729
SN57AR	51.56185	-1.81778
SN57XF	51.55723	-1.81665
SN58NU	51.54811	-1.83635
SN58SX	51.55355	-1.82184
SN67AJ	51.62890	-1.70988
SR83PE	54.78794	-1.32444
SW139HE	51.47377	-0.24690
SY208JG	52.50507	-3.97842
SY208PN	52.51163	-3.97653
SY231DZ	52.41275	-4.08894
SY231EZ	52.41340	-4.07448
SY231JX	52.41143	-4.08885
SY231RU	52.40081	-4.07194
SY231RY	52.39968	-4.07110
SY232HH	52.41669	-4.08075
SY232NN	52.41693	-4.08314
SY233BU	52.41447	-4.06848
SY233DE	52.41590	-4.06281
SY234TG	52.28796	-3.99464
SY235PA	52.24881	-4.17926
SY245NL	52.47818	-4.05451
SY256DE	52.32793	-3.86091
SY256JL	52.21980	-3.93318
SY256RL	52.18009	-3.95702
TA109PQ	51.03693	-2.83071
TA11SQ	51.01635	-3.10230
TA13JT	51.00878	-3.10673
TA165QH	50.90892	-2.79866
TA187QX	50.89374	-2.75787
TA190DU	50.92773	-2.91237
TA202AH	50.87201	-2.96554
TA202DN	50.87018	-2.96413
TA202RX	50.84373	-2.95578
TA230AE	51.18192	-3.33019
TA245BJ	51.20361	-3.46807
TA26HD	51.02385	-3.10569
TA27HD	51.03254	-3.09195
TA27QP	51.03772	-3.10040
TA35JD	51.01910	-3.04342
TA35PP	51.02298	-3.03577
TA35QQ	51.02545	-3.03888
TA36LJ	51.02459	-2.97107
TA37JZ	50.99377	-3.11952
TA44PY	51.16100	-3.32026
TA52HF	51.15022	-3.06803
TA63EQ	51.12740	-3.00471
TA63NJ	51.12846	-3.00132
TA64JA	51.12706	-2.98048
TA64QZ	51.13075	-2.98303
TA64RY	51.18081	-3.00298
TA70QG	51.08078	-2.88369
TA78JQ	51.16246	-2.93753
TA81AR	51.23713	-2.99830
TA81EH	51.23807	-2.99599
TA93FU	51.22366	-2.97882
TA94JG	51.26305	-2.93348
TN103HZ	51.21132	0.27564
TN104JG	51.21153	0.29448
TN104LS	51.20859	0.30486
TN104PA	51.20878	0.28542
TN110EH	51.22441	0.33769
TN119HR	51.21691	0.24013
TN119HX	51.21696	0.24056
TN125AU	51.21244	0.38561
TN91RE	51.19471	0.27746
TN91SG	51.19259	0.27247
TN91TG	51.19278	0.27098
TN92SW	51.19053	0.26859
TN92TN	51.19027	0.26396
TR112ES	50.16145	-5.08661
TR113PQ	50.15571	-5.07178
TR11EF	50.26446	-5.04857
TR127BT	50.02780	-5.24084
TR130AJ	50.14390	-5.30671
TR130LW	50.11234	-5.26977
TR138PS	50.10163	-5.27322
TR139RA	50.13426	-5.34819
TR13ND	50.26359	-5.07043
TR140GP	50.19283	-5.30835
TR140JU	50.17464	-5.31181
TR140QE	50.20604	-5.31505
TR147DF	50.21380	-5.30239
TR148HW	50.21339	-5.29430
TR148RQ	50.21974	-5.28448
TR149AA	50.20464	-5.28654
TR149EG	50.19575	-5.27877
TR151LS	50.23715	-5.22945
TR152LL	50.23093	-5.22496
TR183FJ	50.12720	-5.54132
TR184BH	50.11685	-5.53591
TR184DA	50.11624	-5.53780
TR185AR	50.10088	-5.55163
TR197RD	50.11578	-5.68035
TR197SE	50.15062	-5.66631
TR209LF	50.12398	-5.43732
TR25AG	50.15963	-5.01303
TR25EE	50.17803	-4.97871
TR25JA	50.18310	-5.01004
TR25QA	50.21868	-4.92284
TR262BS	50.20754	-5.47911
TR262HG	50.20718	-5.49730
TR274DE	50.18974	-5.41651
TR37EE	50.19541	-5.14003
TR60HG	50.34166	-5.15260
TR71BL	50.41319	-5.08075
TR71JR	50.41323	-5.08818
TR73BW	50.41492	-5.05790
TR96RH	50.43393	-4.94094
TS199AT	54.58495	-1.33667
TW134DH	51.44571	-0.41344
TW134GU	51.44636	-0.41108
TW135AF	51.44742	-0.40568
TW135EG	51.44128	-0.39058
TW136YG	51.43485	-0.38784
TW137LX	51.44360	-0.40644
TW148AP	51.44871	-0.42713
TW148DB	51.45197	-0.43454
TW149DN	51.45161	-0.40688
TW149NB	51.44889	-0.41508
TW47NW	51.46945	-0.39665
TW59PD	51.48761	-0.40652
TW59QX	51.47844	-0.40920
TW59TL	51.47800	-0.40572
TW80BJ	51.48760	-0.29697
TW80SB	51.49169	-0.28783
TW80SD	51.48801	-0.29826
TW88DW	51.48676	-0.30841
W42AB	51.49169	-0.26111
W42RP	51.48609	-0.25737
W54RQ	51.49529	-0.30394
WA102JZ	53.45483	-2.74101
WA103RN	53.44771	-2.75123
WA110BG	53.46754	-2.68828
WA117PG	53.47645	-2.72178
WA119QF	53.46510	-2.70805
WA128EX	53.44712	-2.62700
WA92DZ	53.45424	-2.70037
WC1H8JF	51.52756	-0.12055
WC1N1AB	51.52538	-0.12517
WC1N3AH	51.52094	-0.12241
WC1N3EW	51.52307	-0.11752
WC1N3QW	51.52160	-0.11806
WC1X8PA	51.52118	-0.11572
WC2H9AG	51.51566	-0.12587
WD250BW	51.68483	-0.40567
WD65EQ	51.66544	-0.28022
WN57LA	53.49999	-2.70367
YO103TQ	53.95647	-1.05654
YO104HJ	53.93873	-1.07275
YO196AA	53.89627	-0.96320
YO231BW	53.95243	-1.08886
YO233SE	53.91531	-1.14115
YO242PH	53.94186	-1.11593
YO243DR	53.95252	-1.13104
YO266AB	53.96621	-1.12531
YO305RE	53.97244	-1.10407
YO307AZ	53.97178	-1.08715
YO318SQ	53.97320	-1.06669
YO329PX	53.98917	-1.06732
YO611HJ	54.08785	-1.13702
